ix	iy	Dee	FED	sid	Ch	Harness	PNA	PNB
42	38	4	607	0	784	17	110	205
42	39	4	607	0	777	17	110	205
42	40	4	607	0	779	17	110	205
42	41	4	607	0	328	17	110	205
42	42	4	607	0	327	17	110	205
42	59	4	605	0	620	7	102	207
42	60	4	605	0	621	7	102	207
42	61	4	604	0	378	4	104	209
42	62	4	604	0	376	4	104	209
42	63	4	604	0	384	4	104	209
42	64	4	604	0	382	4	104	209
42	65	4	604	0	380	4	104	209
42	66	4	604	0	358	4	104	209
42	67	4	604	0	354	4	104	209
42	68	4	604	0	352	4	104	209
42	69	4	604	0	363	4	104	209
42	70	4	604	0	361	4	104	209
42	71	4	604	0	334	4	104	209
42	72	4	604	0	332	4	104	209
42	73	4	604	0	331	4	104	209
42	74	4	604	0	330	4	104	209
42	75	4	604	0	336	4	104	209
42	76	4	604	0	314	3	103	208
42	77	4	604	0	302	3	103	208
42	78	4	604	0	300	3	103	208
42	79	4	604	0	308	3	103	208
42	80	4	604	0	305	3	103	208
42	81	4	604	0	194	2	102	207
42	82	4	604	0	184	2	102	207
42	83	4	604	0	183	2	102	207
42	84	4	604	0	182	2	102	207
42	85	4	604	0	181	2	102	207
42	86	4	604	0	164	2	102	207
42	87	4	604	0	152	2	102	207
42	88	4	604	0	150	2	102	207
42	89	4	604	0	158	2	102	207
42	90	4	604	0	155	2	102	207
42	91	4	604	0	133	1	101	206
42	92	4	604	0	131	1	101	206
42	93	4	604	0	130	1	101	206
42	94	4	604	0	127	1	101	206
42	95	4	604	0	125	1	101	206
42	96	4	604	0	109	1	101	206
42	97	4	604	0	108	1	101	206
42	98	4	604	0	107	1	101	206
42	99	4	604	0	106	1	101	206
42	100	4	604	0	105	1	101	206
43	1	4	608	0	310	18	105	210
43	2	4	608	0	311	18	105	210
43	3	4	608	0	312	18	105	210
43	4	4	608	0	314	18	105	210
43	5	4	608	0	317	18	105	210
43	6	4	608	0	290	18	105	210
43	7	4	608	0	285	18	105	210
43	8	4	608	0	286	18	105	210
43	9	4	608	0	287	18	105	210
43	10	4	608	0	288	18	105	210
43	11	4	608	0	265	18	105	210
43	12	4	608	0	259	18	105	210
43	13	4	608	0	261	18	105	210
43	14	4	608	0	262	18	105	210
43	15	4	608	0	263	18	105	210
43	16	4	608	0	235	19	109	204
43	17	4	608	0	236	19	109	204
43	18	4	608	0	237	19	109	204
43	19	4	608	0	234	19	109	204
43	20	4	608	0	242	19	109	204
43	21	4	608	0	115	19	109	204
43	22	4	608	0	109	19	109	204
43	23	4	608	0	111	19	109	204
43	24	4	608	0	112	19	109	204
43	25	4	608	0	113	19	109	204
43	26	4	608	0	86	19	109	204
43	27	4	608	0	87	19	109	204
43	28	4	608	0	88	19	109	204
43	29	4	608	0	89	19	109	204
43	30	4	608	0	84	19	109	204
43	31	4	607	0	811	17	110	205
43	32	4	607	0	813	17	110	205
43	33	4	607	0	814	17	110	205
43	34	4	607	0	806	17	110	205
43	35	4	607	0	809	17	110	205
43	36	4	607	0	790	17	110	205
43	37	4	607	0	793	17	110	205
43	38	4	607	0	785	17	110	205
43	39	4	607	0	787	17	110	205
43	40	4	607	0	789	17	110	205
43	41	4	607	0	329	17	110	205
43	60	4	605	0	70	7	102	207
43	61	4	604	0	389	4	104	209
43	62	4	604	0	388	4	104	209
43	63	4	604	0	386	4	104	209
43	64	4	604	0	394	4	104	209
43	65	4	604	0	392	4	104	209
43	66	4	604	0	357	4	104	209
43	67	4	604	0	355	4	104	209
43	68	4	604	0	364	4	104	209
43	69	4	604	0	362	4	104	209
43	70	4	604	0	360	4	104	209
43	71	4	604	0	333	4	104	209
43	72	4	604	0	339	4	104	209
43	73	4	604	0	338	4	104	209
43	74	4	604	0	337	4	104	209
43	75	4	604	0	335	4	104	209
43	76	4	604	0	313	3	103	208
43	77	4	604	0	311	3	103	208
43	78	4	604	0	310	3	103	208
43	79	4	604	0	307	3	103	208
43	80	4	604	0	317	3	103	208
43	81	4	604	0	193	2	102	207
43	82	4	604	0	189	2	102	207
43	83	4	604	0	187	2	102	207
43	84	4	604	0	185	2	102	207
43	85	4	604	0	180	2	102	207
43	86	4	604	0	163	2	102	207
43	87	4	604	0	161	2	102	207
43	88	4	604	0	160	2	102	207
43	89	4	604	0	157	2	102	207
43	90	4	604	0	167	2	102	207
43	91	4	604	0	139	1	101	206
43	92	4	604	0	138	1	101	206
43	93	4	604	0	137	1	101	206
43	94	4	604	0	135	1	101	206
43	95	4	604	0	142	1	101	206
43	96	4	604	0	119	1	101	206
43	97	4	604	0	114	1	101	206
43	98	4	604	0	113	1	101	206
43	99	4	604	0	112	1	101	206
43	100	4	604	0	111	1	101	206
44	1	4	608	0	320	18	105	210
44	2	4	608	0	322	18	105	210
44	3	4	608	0	313	18	105	210
44	4	4	608	0	315	18	105	210
44	5	4	608	0	318	18	105	210
44	6	4	608	0	291	18	105	210
44	7	4	608	0	293	18	105	210
44	8	4	608	0	295	18	105	210
44	9	4	608	0	297	18	105	210
44	10	4	608	0	289	18	105	210
44	11	4	608	0	266	18	105	210
44	12	4	608	0	268	18	105	210
44	13	4	608	0	270	18	105	210
44	14	4	608	0	272	18	105	210
44	15	4	608	0	264	18	105	210
44	16	4	608	0	245	19	109	204
44	17	4	608	0	247	19	109	204
44	18	4	608	0	238	19	109	204
44	19	4	608	0	239	19	109	204
44	20	4	608	0	243	19	109	204
44	21	4	608	0	116	19	109	204
44	22	4	608	0	118	19	109	204
44	23	4	608	0	120	19	109	204
44	24	4	608	0	122	19	109	204
44	25	4	608	0	114	19	109	204
44	26	4	608	0	90	19	109	204
44	27	4	608	0	91	19	109	204
44	28	4	608	0	92	19	109	204
44	29	4	608	0	93	19	109	204
44	30	4	608	0	94	19	109	204
44	31	4	607	0	820	17	110	205
44	32	4	607	0	822	17	110	205
44	33	4	607	0	815	17	110	205
44	34	4	607	0	816	17	110	205
44	35	4	607	0	818	17	110	205
44	36	4	607	0	791	17	110	205
44	37	4	607	0	794	17	110	205
44	38	4	607	0	786	17	110	205
44	39	4	607	0	788	17	110	205
44	40	4	607	0	798	17	110	205
44	61	4	604	0	399	4	104	209
44	62	4	604	0	387	4	104	209
44	63	4	604	0	385	4	104	209
44	64	4	604	0	393	4	104	209
44	65	4	604	0	391	4	104	209
44	66	4	604	0	369	4	104	209
44	67	4	604	0	367	4	104	209
44	68	4	604	0	365	4	104	209
44	69	4	604	0	373	4	104	209
44	70	4	604	0	371	4	104	209
44	71	4	604	0	344	4	104	209
44	72	4	604	0	343	4	104	209
44	73	4	604	0	342	4	104	209
44	74	4	604	0	341	4	104	209
44	75	4	604	0	340	4	104	209
44	76	4	604	0	312	3	103	208
44	77	4	604	0	323	3	103	208
44	78	4	604	0	321	3	103	208
44	79	4	604	0	319	3	103	208
44	80	4	604	0	316	3	103	208
44	81	4	604	0	192	2	102	207
44	82	4	604	0	188	2	102	207
44	83	4	604	0	186	2	102	207
44	84	4	604	0	198	2	102	207
44	85	4	604	0	196	2	102	207
44	86	4	604	0	162	2	102	207
44	87	4	604	0	173	2	102	207
44	88	4	604	0	171	2	102	207
44	89	4	604	0	169	2	102	207
44	90	4	604	0	166	2	102	207
44	91	4	604	0	149	1	101	206
44	92	4	604	0	147	1	101	206
44	93	4	604	0	136	1	101	206
44	94	4	604	0	144	1	101	206
44	95	4	604	0	141	1	101	206
44	96	4	604	0	118	1	101	206
44	97	4	604	0	116	1	101	206
44	98	4	604	0	124	1	101	206
44	99	4	604	0	122	1	101	206
44	100	4	604	0	110	1	101	206
45	1	4	608	0	321	18	105	210
45	2	4	608	0	323	18	105	210
45	3	4	608	0	324	18	105	210
45	4	4	608	0	316	18	105	210
45	5	4	608	0	319	18	105	210
45	6	4	608	0	292	18	105	210
45	7	4	608	0	294	18	105	210
45	8	4	608	0	296	18	105	210
45	9	4	608	0	298	18	105	210
45	10	4	608	0	299	18	105	210
45	11	4	608	0	267	18	105	210
45	12	4	608	0	269	18	105	210
45	13	4	608	0	271	18	105	210
45	14	4	608	0	273	18	105	210
45	15	4	608	0	274	18	105	210
45	16	4	608	0	246	19	109	204
45	17	4	608	0	248	19	109	204
45	18	4	608	0	249	19	109	204
45	19	4	608	0	240	19	109	204
45	20	4	608	0	244	19	109	204
45	21	4	608	0	117	19	109	204
45	22	4	608	0	119	19	109	204
45	23	4	608	0	121	19	109	204
45	24	4	608	0	123	19	109	204
45	25	4	608	0	124	19	109	204
45	26	4	608	0	95	19	109	204
45	27	4	608	0	96	19	109	204
45	28	4	608	0	97	19	109	204
45	29	4	608	0	98	19	109	204
45	30	4	608	0	99	19	109	204
45	31	4	607	0	821	17	110	205
45	32	4	607	0	823	17	110	205
45	33	4	607	0	824	17	110	205
45	34	4	607	0	817	17	110	205
45	35	4	607	0	819	17	110	205
45	36	4	607	0	792	17	110	205
45	37	4	607	0	795	17	110	205
45	38	4	607	0	796	17	110	205
45	39	4	607	0	797	17	110	205
45	40	4	607	0	799	17	110	205
45	61	4	604	0	398	4	104	209
45	62	4	604	0	397	4	104	209
45	63	4	604	0	396	4	104	209
45	64	4	604	0	395	4	104	209
45	65	4	604	0	390	4	104	209
45	66	4	604	0	368	4	104	209
45	67	4	604	0	366	4	104	209
45	68	4	604	0	374	4	104	209
45	69	4	604	0	372	4	104	209
45	70	4	604	0	370	4	104	209
45	71	4	604	0	349	4	104	209
45	72	4	604	0	348	4	104	209
45	73	4	604	0	347	4	104	209
45	74	4	604	0	346	4	104	209
45	75	4	604	0	345	4	104	209
45	76	4	604	0	324	3	103	208
45	77	4	604	0	322	3	103	208
45	78	4	604	0	320	3	103	208
45	79	4	604	0	318	3	103	208
45	80	4	604	0	315	3	103	208
45	81	4	604	0	191	2	102	207
45	82	4	604	0	190	2	102	207
45	83	4	604	0	199	2	102	207
45	84	4	604	0	197	2	102	207
45	85	4	604	0	195	2	102	207
45	86	4	604	0	174	2	102	207
45	87	4	604	0	172	2	102	207
45	88	4	604	0	170	2	102	207
45	89	4	604	0	168	2	102	207
45	90	4	604	0	165	2	102	207
45	91	4	604	0	148	1	101	206
45	92	4	604	0	146	1	101	206
45	93	4	604	0	145	1	101	206
45	94	4	604	0	143	1	101	206
45	95	4	604	0	140	1	101	206
45	96	4	604	0	117	1	101	206
45	97	4	604	0	115	1	101	206
45	98	4	604	0	123	1	101	206
45	99	4	604	0	121	1	101	206
45	100	4	604	0	120	1	101	206
46	1	4	608	0	400	18	105	210
46	2	4	608	0	401	18	105	210
46	3	4	608	0	403	18	105	210
46	4	4	608	0	405	18	105	210
46	5	4	608	0	407	18	105	210
46	6	4	608	0	375	18	105	210
46	7	4	608	0	377	18	105	210
46	8	4	608	0	379	18	105	210
46	9	4	608	0	381	18	105	210
46	10	4	608	0	383	18	105	210
46	11	4	608	0	355	18	105	210
46	12	4	608	0	350	18	105	210
46	13	4	608	0	351	18	105	210
46	14	4	608	0	352	18	105	210
46	15	4	608	0	354	18	105	210
46	16	4	608	0	325	19	109	204
46	17	4	608	0	327	19	109	204
46	18	4	608	0	329	19	109	204
46	19	4	608	0	331	19	109	204
46	20	4	608	0	333	19	109	204
46	21	4	608	0	205	19	109	204
46	22	4	608	0	207	19	109	204
46	23	4	608	0	200	19	109	204
46	24	4	608	0	201	19	109	204
46	25	4	608	0	203	19	109	204
46	26	4	608	0	175	19	109	204
46	27	4	608	0	176	19	109	204
46	28	4	608	0	177	19	109	204
46	29	4	608	0	179	19	109	204
46	30	4	608	0	182	19	109	204
46	31	4	608	0	150	19	109	204
46	32	4	608	0	152	19	109	204
46	33	4	608	0	154	19	109	204
46	34	4	608	0	155	19	109	204
46	35	4	608	0	157	19	109	204
46	36	4	608	0	125	19	109	204
46	37	4	608	0	126	19	109	204
46	38	4	608	0	127	19	109	204
46	39	4	608	0	128	19	109	204
46	62	4	604	0	279	4	104	209
46	63	4	604	0	278	4	104	209
46	64	4	604	0	277	4	104	209
46	65	4	604	0	276	4	104	209
46	66	4	604	0	259	4	104	209
46	67	4	604	0	256	4	104	209
46	68	4	604	0	254	4	104	209
46	69	4	604	0	253	4	104	209
46	70	4	604	0	251	4	104	209
46	71	4	604	0	234	3	103	208
46	72	4	604	0	229	3	103	208
46	73	4	604	0	228	3	103	208
46	74	4	604	0	226	3	103	208
46	75	4	604	0	225	3	103	208
46	76	4	604	0	204	3	103	208
46	77	4	604	0	203	3	103	208
46	78	4	604	0	201	3	103	208
46	79	4	604	0	209	3	103	208
46	80	4	604	0	206	3	103	208
46	81	4	604	0	84	2	102	207
46	82	4	604	0	82	2	102	207
46	83	4	604	0	79	2	102	207
46	84	4	604	0	78	2	102	207
46	85	4	604	0	76	2	102	207
46	86	4	604	0	54	1	101	206
46	87	4	604	0	53	1	101	206
46	88	4	604	0	51	1	101	206
46	89	4	604	0	50	1	101	206
46	90	4	604	0	59	1	101	206
46	91	4	604	0	34	1	101	206
46	92	4	604	0	32	1	101	206
46	93	4	604	0	29	1	101	206
46	94	4	604	0	28	1	101	206
46	95	4	604	0	26	1	101	206
46	96	4	604	0	9	1	101	206
46	97	4	604	0	7	1	101	206
46	98	4	604	0	4	1	101	206
46	99	4	604	0	3	1	101	206
46	100	4	604	0	1	1	101	206
47	1	4	608	0	410	18	105	210
47	2	4	608	0	402	18	105	210
47	3	4	608	0	404	18	105	210
47	4	4	608	0	406	18	105	210
47	5	4	608	0	408	18	105	210
47	6	4	608	0	376	18	105	210
47	7	4	608	0	378	18	105	210
47	8	4	608	0	380	18	105	210
47	9	4	608	0	382	18	105	210
47	10	4	608	0	384	18	105	210
47	11	4	608	0	356	18	105	210
47	12	4	608	0	360	18	105	210
47	13	4	608	0	362	18	105	210
47	14	4	608	0	353	18	105	210
47	15	4	608	0	371	18	105	210
47	16	4	608	0	326	19	109	204
47	17	4	608	0	328	19	109	204
47	18	4	608	0	330	19	109	204
47	19	4	608	0	332	19	109	204
47	20	4	608	0	334	19	109	204
47	21	4	608	0	206	19	109	204
47	22	4	608	0	208	19	109	204
47	23	4	608	0	210	19	109	204
47	24	4	608	0	202	19	109	204
47	25	4	608	0	204	19	109	204
47	26	4	608	0	185	19	109	204
47	27	4	608	0	187	19	109	204
47	28	4	608	0	178	19	109	204
47	29	4	608	0	180	19	109	204
47	30	4	608	0	183	19	109	204
47	31	4	608	0	151	19	109	204
47	32	4	608	0	153	19	109	204
47	33	4	608	0	163	19	109	204
47	34	4	608	0	156	19	109	204
47	35	4	608	0	158	19	109	204
47	36	4	608	0	130	19	109	204
47	37	4	608	0	131	19	109	204
47	38	4	608	0	132	19	109	204
47	39	4	608	0	129	19	109	204
47	62	4	604	0	284	4	104	209
47	63	4	604	0	282	4	104	209
47	64	4	604	0	280	4	104	209
47	65	4	604	0	275	4	104	209
47	66	4	604	0	258	4	104	209
47	67	4	604	0	255	4	104	209
47	68	4	604	0	264	4	104	209
47	69	4	604	0	252	4	104	209
47	70	4	604	0	250	4	104	209
47	71	4	604	0	233	3	103	208
47	72	4	604	0	231	3	103	208
47	73	4	604	0	227	3	103	208
47	74	4	604	0	238	3	103	208
47	75	4	604	0	236	3	103	208
47	76	4	604	0	214	3	103	208
47	77	4	604	0	202	3	103	208
47	78	4	604	0	200	3	103	208
47	79	4	604	0	208	3	103	208
47	80	4	604	0	205	3	103	208
47	81	4	604	0	83	2	102	207
47	82	4	604	0	81	2	102	207
47	83	4	604	0	80	2	102	207
47	84	4	604	0	77	2	102	207
47	85	4	604	0	75	2	102	207
47	86	4	604	0	74	1	101	206
47	87	4	604	0	52	1	101	206
47	88	4	604	0	63	1	101	206
47	89	4	604	0	61	1	101	206
47	90	4	604	0	58	1	101	206
47	91	4	604	0	33	1	101	206
47	92	4	604	0	31	1	101	206
47	93	4	604	0	30	1	101	206
47	94	4	604	0	27	1	101	206
47	95	4	604	0	25	1	101	206
47	96	4	604	0	8	1	101	206
47	97	4	604	0	6	1	101	206
47	98	4	604	0	14	1	101	206
47	99	4	604	0	2	1	101	206
47	100	4	604	0	0	1	101	206
48	1	4	608	0	411	18	105	210
48	2	4	608	0	412	18	105	210
48	3	4	608	0	413	18	105	210
48	4	4	608	0	415	18	105	210
48	5	4	608	0	409	18	105	210
48	6	4	608	0	390	18	105	210
48	7	4	608	0	393	18	105	210
48	8	4	608	0	385	18	105	210
48	9	4	608	0	386	18	105	210
48	10	4	608	0	388	18	105	210
48	11	4	608	0	357	18	105	210
48	12	4	608	0	361	18	105	210
48	13	4	608	0	363	18	105	210
48	14	4	608	0	364	18	105	210
48	15	4	608	0	372	18	105	210
48	16	4	608	0	340	19	109	204
48	17	4	608	0	335	19	109	204
48	18	4	608	0	336	19	109	204
48	19	4	608	0	337	19	109	204
48	20	4	608	0	338	19	109	204
48	21	4	608	0	215	19	109	204
48	22	4	608	0	209	19	109	204
48	23	4	608	0	211	19	109	204
48	24	4	608	0	212	19	109	204
48	25	4	608	0	213	19	109	204
48	26	4	608	0	186	19	109	204
48	27	4	608	0	188	19	109	204
48	28	4	608	0	189	19	109	204
48	29	4	608	0	181	19	109	204
48	30	4	608	0	184	19	109	204
48	31	4	608	0	160	19	109	204
48	32	4	608	0	161	19	109	204
48	33	4	608	0	164	19	109	204
48	34	4	608	0	165	19	109	204
48	35	4	608	0	159	19	109	204
48	36	4	608	0	135	19	109	204
48	37	4	608	0	136	19	109	204
48	38	4	608	0	133	19	109	204
48	39	4	608	0	134	19	109	204
48	62	4	604	0	283	4	104	209
48	63	4	604	0	281	4	104	209
48	64	4	604	0	288	4	104	209
48	65	4	604	0	286	4	104	209
48	66	4	604	0	257	4	104	209
48	67	4	604	0	267	4	104	209
48	68	4	604	0	263	4	104	209
48	69	4	604	0	262	4	104	209
48	70	4	604	0	260	4	104	209
48	71	4	604	0	232	3	103	208
48	72	4	604	0	230	3	103	208
48	73	4	604	0	239	3	103	208
48	74	4	604	0	237	3	103	208
48	75	4	604	0	235	3	103	208
48	76	4	604	0	213	3	103	208
48	77	4	604	0	211	3	103	208
48	78	4	604	0	210	3	103	208
48	79	4	604	0	207	3	103	208
48	80	4	604	0	217	3	103	208
48	81	4	604	0	89	2	102	207
48	82	4	604	0	88	2	102	207
48	83	4	604	0	87	2	102	207
48	84	4	604	0	85	2	102	207
48	85	4	604	0	92	2	102	207
48	86	4	604	0	73	1	101	206
48	87	4	604	0	64	1	101	206
48	88	4	604	0	62	1	101	206
48	89	4	604	0	60	1	101	206
48	90	4	604	0	57	1	101	206
48	91	4	604	0	39	1	101	206
48	92	4	604	0	38	1	101	206
48	93	4	604	0	36	1	101	206
48	94	4	604	0	44	1	101	206
48	95	4	604	0	42	1	101	206
48	96	4	604	0	19	1	101	206
48	97	4	604	0	5	1	101	206
48	98	4	604	0	13	1	101	206
48	99	4	604	0	12	1	101	206
48	100	4	604	0	11	1	101	206
49	1	4	608	0	420	18	105	210
49	2	4	608	0	422	18	105	210
49	3	4	608	0	414	18	105	210
49	4	4	608	0	416	18	105	210
49	5	4	608	0	418	18	105	210
49	6	4	608	0	391	18	105	210
49	7	4	608	0	394	18	105	210
49	8	4	608	0	396	18	105	210
49	9	4	608	0	387	18	105	210
49	10	4	608	0	389	18	105	210
49	11	4	608	0	358	18	105	210
49	12	4	608	0	365	18	105	210
49	13	4	608	0	367	18	105	210
49	14	4	608	0	369	18	105	210
49	15	4	608	0	373	18	105	210
49	16	4	608	0	341	19	109	204
49	17	4	608	0	343	19	109	204
49	18	4	608	0	345	19	109	204
49	19	4	608	0	347	19	109	204
49	20	4	608	0	339	19	109	204
49	21	4	608	0	216	19	109	204
49	22	4	608	0	218	19	109	204
49	23	4	608	0	220	19	109	204
49	24	4	608	0	222	19	109	204
49	25	4	608	0	214	19	109	204
49	26	4	608	0	195	19	109	204
49	27	4	608	0	197	19	109	204
49	28	4	608	0	190	19	109	204
49	29	4	608	0	191	19	109	204
49	30	4	608	0	193	19	109	204
49	31	4	608	0	170	19	109	204
49	32	4	608	0	162	19	109	204
49	33	4	608	0	173	19	109	204
49	34	4	608	0	166	19	109	204
49	35	4	608	0	168	19	109	204
49	36	4	608	0	140	19	109	204
49	37	4	608	0	137	19	109	204
49	38	4	608	0	138	19	109	204
49	39	4	608	0	139	19	109	204
49	62	4	604	0	294	4	104	209
49	63	4	604	0	289	4	104	209
49	64	4	604	0	287	4	104	209
49	65	4	604	0	285	4	104	209
49	66	4	604	0	269	4	104	209
49	67	4	604	0	266	4	104	209
49	68	4	604	0	274	4	104	209
49	69	4	604	0	261	4	104	209
49	70	4	604	0	271	4	104	209
49	71	4	604	0	244	3	103	208
49	72	4	604	0	242	3	103	208
49	73	4	604	0	240	3	103	208
49	74	4	604	0	248	3	103	208
49	75	4	604	0	246	3	103	208
49	76	4	604	0	212	3	103	208
49	77	4	604	0	223	3	103	208
49	78	4	604	0	221	3	103	208
49	79	4	604	0	219	3	103	208
49	80	4	604	0	216	3	103	208
49	81	4	604	0	99	2	102	207
49	82	4	604	0	97	2	102	207
49	83	4	604	0	86	2	102	207
49	84	4	604	0	94	2	102	207
49	85	4	604	0	91	2	102	207
49	86	4	604	0	72	1	101	206
49	87	4	604	0	69	1	101	206
49	88	4	604	0	68	1	101	206
49	89	4	604	0	66	1	101	206
49	90	4	604	0	56	1	101	206
49	91	4	604	0	49	1	101	206
49	92	4	604	0	37	1	101	206
49	93	4	604	0	35	1	101	206
49	94	4	604	0	43	1	101	206
49	95	4	604	0	41	1	101	206
49	96	4	604	0	18	1	101	206
49	97	4	604	0	16	1	101	206
49	98	4	604	0	24	1	101	206
49	99	4	604	0	22	1	101	206
49	100	4	604	0	10	1	101	206
50	1	4	608	0	421	18	105	210
50	2	4	608	0	423	18	105	210
50	3	4	608	0	424	18	105	210
50	4	4	608	0	417	18	105	210
50	5	4	608	0	419	18	105	210
50	6	4	608	0	392	18	105	210
50	7	4	608	0	395	18	105	210
50	8	4	608	0	397	18	105	210
50	9	4	608	0	398	18	105	210
50	10	4	608	0	399	18	105	210
50	11	4	608	0	359	18	105	210
50	12	4	608	0	366	18	105	210
50	13	4	608	0	368	18	105	210
50	14	4	608	0	370	18	105	210
50	15	4	608	0	374	18	105	210
50	16	4	608	0	342	19	109	204
50	17	4	608	0	344	19	109	204
50	18	4	608	0	346	19	109	204
50	19	4	608	0	348	19	109	204
50	20	4	608	0	349	19	109	204
50	21	4	608	0	217	19	109	204
50	22	4	608	0	219	19	109	204
50	23	4	608	0	221	19	109	204
50	24	4	608	0	223	19	109	204
50	25	4	608	0	224	19	109	204
50	26	4	608	0	196	19	109	204
50	27	4	608	0	198	19	109	204
50	28	4	608	0	199	19	109	204
50	29	4	608	0	192	19	109	204
50	30	4	608	0	194	19	109	204
50	31	4	608	0	171	19	109	204
50	32	4	608	0	172	19	109	204
50	33	4	608	0	174	19	109	204
50	34	4	608	0	167	19	109	204
50	35	4	608	0	169	19	109	204
50	36	4	608	0	141	19	109	204
50	37	4	608	0	142	19	109	204
50	38	4	608	0	143	19	109	204
50	39	4	608	0	144	19	109	204
50	62	4	604	0	293	4	104	209
50	63	4	604	0	292	4	104	209
50	64	4	604	0	291	4	104	209
50	65	4	604	0	290	4	104	209
50	66	4	604	0	268	4	104	209
50	67	4	604	0	265	4	104	209
50	68	4	604	0	273	4	104	209
50	69	4	604	0	272	4	104	209
50	70	4	604	0	270	4	104	209
50	71	4	604	0	243	3	103	208
50	72	4	604	0	241	3	103	208
50	73	4	604	0	249	3	103	208
50	74	4	604	0	247	3	103	208
50	75	4	604	0	245	3	103	208
50	76	4	604	0	224	3	103	208
50	77	4	604	0	222	3	103	208
50	78	4	604	0	220	3	103	208
50	79	4	604	0	218	3	103	208
50	80	4	604	0	215	3	103	208
50	81	4	604	0	98	2	102	207
50	82	4	604	0	96	2	102	207
50	83	4	604	0	95	2	102	207
50	84	4	604	0	93	2	102	207
50	85	4	604	0	90	2	102	207
50	86	4	604	0	71	1	101	206
50	87	4	604	0	70	1	101	206
50	88	4	604	0	67	1	101	206
50	89	4	604	0	65	1	101	206
50	90	4	604	0	55	1	101	206
50	91	4	604	0	48	1	101	206
50	92	4	604	0	47	1	101	206
50	93	4	604	0	46	1	101	206
50	94	4	604	0	45	1	101	206
50	95	4	604	0	40	1	101	206
50	96	4	604	0	17	1	101	206
50	97	4	604	0	15	1	101	206
50	98	4	604	0	23	1	101	206
50	99	4	604	0	21	1	101	206
50	100	4	604	0	20	1	101	206
51	1	3	608	1	1020	18	105	210
51	2	3	608	1	1021	18	105	210
51	3	3	608	1	1023	18	105	210
51	4	3	608	1	1015	18	105	210
51	5	3	608	1	1017	18	105	210
51	6	3	608	1	990	18	105	210
51	7	3	608	1	995	18	105	210
51	8	3	608	1	996	18	105	210
51	9	3	608	1	997	18	105	210
51	10	3	608	1	998	18	105	210
51	11	3	608	1	955	18	105	210
51	12	3	608	1	965	18	105	210
51	13	3	608	1	967	18	105	210
51	14	3	608	1	970	18	105	210
51	15	3	608	1	971	18	105	210
51	16	3	608	1	940	19	109	204
51	17	3	608	1	943	19	109	204
51	18	3	608	1	945	19	109	204
51	19	3	608	1	946	19	109	204
51	20	3	608	1	948	19	109	204
51	21	3	608	1	815	19	109	204
51	22	3	608	1	818	19	109	204
51	23	3	608	1	820	19	109	204
51	24	3	608	1	822	19	109	204
51	25	3	608	1	824	19	109	204
51	26	3	608	1	795	19	109	204
51	27	3	608	1	797	19	109	204
51	28	3	608	1	799	19	109	204
51	29	3	608	1	791	19	109	204
51	30	3	608	1	793	19	109	204
51	31	3	608	1	770	19	109	204
51	32	3	608	1	772	19	109	204
51	33	3	608	1	773	19	109	204
51	34	3	608	1	765	19	109	204
51	35	3	608	1	768	19	109	204
51	36	3	608	1	740	19	109	204
51	37	3	608	1	741	19	109	204
51	38	3	608	1	742	19	109	204
51	39	3	608	1	743	19	109	204
51	62	3	603	0	294	4	104	209
51	63	3	603	0	293	4	104	209
51	64	3	603	0	292	4	104	209
51	65	3	603	0	291	4	104	209
51	66	3	603	0	269	4	104	209
51	67	3	603	0	267	4	104	209
51	68	3	603	0	274	4	104	209
51	69	3	603	0	272	4	104	209
51	70	3	603	0	271	4	104	209
51	71	3	603	0	244	3	103	208
51	72	3	603	0	242	3	103	208
51	73	3	603	0	249	3	103	208
51	74	3	603	0	248	3	103	208
51	75	3	603	0	246	3	103	208
51	76	3	603	0	224	3	103	208
51	77	3	603	0	223	3	103	208
51	78	3	603	0	221	3	103	208
51	79	3	603	0	219	3	103	208
51	80	3	603	0	217	3	103	208
51	81	3	603	0	99	2	102	207
51	82	3	603	0	98	2	102	207
51	83	3	603	0	96	2	102	207
51	84	3	603	0	94	2	102	207
51	85	3	603	0	92	2	102	207
51	86	3	603	0	74	1	101	206
51	87	3	603	0	70	1	101	206
51	88	3	603	0	68	1	101	206
51	89	3	603	0	66	1	101	206
51	90	3	603	0	59	1	101	206
51	91	3	603	0	49	1	101	206
51	92	3	603	0	48	1	101	206
51	93	3	603	0	47	1	101	206
51	94	3	603	0	45	1	101	206
51	95	3	603	0	42	1	101	206
51	96	3	603	0	19	1	101	206
51	97	3	603	0	17	1	101	206
51	98	3	603	0	24	1	101	206
51	99	3	603	0	23	1	101	206
51	100	3	603	0	21	1	101	206
52	1	3	608	1	1010	18	105	210
52	2	3	608	1	1022	18	105	210
52	3	3	608	1	1024	18	105	210
52	4	3	608	1	1016	18	105	210
52	5	3	608	1	1018	18	105	210
52	6	3	608	1	991	18	105	210
52	7	3	608	1	993	18	105	210
52	8	3	608	1	985	18	105	210
52	9	3	608	1	987	18	105	210
52	10	3	608	1	999	18	105	210
52	11	3	608	1	956	18	105	210
52	12	3	608	1	966	18	105	210
52	13	3	608	1	968	18	105	210
52	14	3	608	1	969	18	105	210
52	15	3	608	1	972	18	105	210
52	16	3	608	1	941	19	109	204
52	17	3	608	1	944	19	109	204
52	18	3	608	1	936	19	109	204
